survey_id,response_id,metric,score,category,subcategory,question_id
survey-demo,B0425,NPS,1,Comunicação,Retorno,q_resolution
survey-demo,B0425,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B0426,CSAT,2,Atendimento,Demora,
survey-demo,B0426,CSAT,2,Comunicação,Retorno,
survey-demo,B0427,NPS,8,Atendimento,Demora,q_wait
survey-demo,B0428,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0428,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B0429,CSAT,4,,,
survey-demo,B0430,NPS,6,Atendimento,Demora,
survey-demo,B0430,NPS,6,Comunicação,Retorno,
survey-demo,B0431,NPS,2,Atendimento,Demora,q_resolution
survey-demo,B0431,NPS,2,Atendimento,Demora,q_wait
survey-demo,B0431,NPS,2,Comunicação,Retorno,q_resolution
survey-demo,B0431,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B0432,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B0433,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B0433,NPS,0,Atendimento,Demora,q_wait
survey-demo,B0433,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B0433,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B0434,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0434,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B0435,CSAT,3,Atendimento,Cordialidade,q_channels
survey-demo,B0435,CSAT,3,Atendimento,Cordialidade,q_resolution
survey-demo,B0435,CSAT,3,Atendimento,Cordialidade,q_wait
survey-demo,B0435,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B0435,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0435,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0435,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B0435,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0435,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0435,CSAT,3,Processo,Agendamento,q_channels
survey-demo,B0435,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B0435,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B0436,NPS,10,,,
survey-demo,B0437,NPS,4,Atendimento,Cordialidade,
survey-demo,B0437,NPS,4,Atendimento,Demora,
survey-demo,B0437,NPS,4,Comunicação,Retorno,
survey-demo,B0437,NPS,4,Processo,Agendamento,
survey-demo,B0438,CSAT,5,,,q_resolution
survey-demo,B0438,CSAT,5,,,q_wait
survey-demo,B0439,NPS,1,Atendimento,Demora,q_channels
survey-demo,B0439,NPS,1,Atendimento,Demora,q_resolution
survey-demo,B0439,NPS,1,Atendimento,Demora,q_wait
survey-demo,B0439,NPS,1,Comunicação,Retorno,q_channels
survey-demo,B0439,NPS,1,Comunicação,Retorno,q_resolution
survey-demo,B0439,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B0439,NPS,1,Processo,Agendamento,q_channels
survey-demo,B0439,NPS,1,Processo,Agendamento,q_resolution
survey-demo,B0439,NPS,1,Processo,Agendamento,q_wait
survey-demo,B0440,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0441,CSAT,2,Atendimento,Demora,q_channels
survey-demo,B0441,CSAT,2,Atendimento,Demora,q_resolution
survey-demo,B0441,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0441,CSAT,2,Comunicação,Retorno,q_channels
survey-demo,B0441,CSAT,2,Comunicação,Retorno,q_resolution
survey-demo,B0441,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B0442,NPS,8,Atendimento,Demora,q_channels
survey-demo,B0442,NPS,8,Atendimento,Demora,q_resolution
survey-demo,B0442,NPS,8,Atendimento,Demora,q_wait
survey-demo,B0442,NPS,8,Comunicação,Retorno,q_channels
survey-demo,B0442,NPS,8,Comunicação,Retorno,q_resolution
survey-demo,B0442,NPS,8,Comunicação,Retorno,q_wait
survey-demo,B0443,NPS,9,Atendimento,Demora,
survey-demo,B0443,NPS,9,Comunicação,Retorno,
survey-demo,B0444,CSAT,1,Atendimento,Demora,
survey-demo,B0444,CSAT,1,Comunicação,Retorno,
survey-demo,B0444,CSAT,1,Processo,Agendamento,
survey-demo,B0445,NPS,0,Atendimento,Demora,q_channels
survey-demo,B0445,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B0445,NPS,0,Atendimento,Demora,q_wait
survey-demo,B0445,NPS,0,Comunicação,Retorno,q_channels
survey-demo,B0445,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B0445,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B0446,NPS,0,Atendimento,Demora,
survey-demo,B0446,NPS,0,Comunicação,Retorno,
survey-demo,B0447,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B0447,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0447,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0447,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B0447,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0447,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0447,CSAT,3,Processo,Agendamento,q_channels
survey-demo,B0447,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B0447,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B0448,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0449,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0449,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B0450,CSAT,1,Atendimento,Demora,
survey-demo,B0450,CSAT,1,Comunicação,Retorno,
survey-demo,B0451,NPS,6,Atendimento,Cordialidade,
survey-demo,B0451,NPS,6,Atendimento,Demora,
survey-demo,B0451,NPS,6,Comunicação,Retorno,
survey-demo,B0451,NPS,6,Processo,Agendamento,
survey-demo,B0452,NPS,6,Atendimento,Demora,q_channels
survey-demo,B0452,NPS,6,Atendimento,Demora,q_resolution
survey-demo,B0452,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0452,NPS,6,Comunicação,Retorno,q_channels
survey-demo,B0452,NPS,6,Comunicação,Retorno,q_resolution
survey-demo,B0452,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B0452,NPS,6,Processo,Agendamento,q_channels
survey-demo,B0452,NPS,6,Processo,Agendamento,q_resolution
survey-demo,B0452,NPS,6,Processo,Agendamento,q_wait
survey-demo,B0453,CSAT,5,Atendimento,Demora,
survey-demo,B0454,NPS,10,Atendimento,Demora,q_channels
survey-demo,B0454,NPS,10,Atendimento,Demora,q_resolution
survey-demo,B0454,NPS,10,Atendimento,Demora,q_wait
survey-demo,B0454,NPS,10,Comunicação,Retorno,q_channels
survey-demo,B0454,NPS,10,Comunicação,Retorno,q_resolution
survey-demo,B0454,NPS,10,Comunicação,Retorno,q_wait
survey-demo,B0455,NPS,9,,,q_wait
survey-demo,B0456,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B0457,NPS,4,Atendimento,Demora,q_resolution
survey-demo,B0457,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0457,NPS,4,Comunicação,Retorno,q_resolution
survey-demo,B0457,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B0458,NPS,2,Atendimento,Demora,q_channels
survey-demo,B0458,NPS,2,Atendimento,Demora,q_resolution
survey-demo,B0458,NPS,2,Atendimento,Demora,q_wait
survey-demo,B0458,NPS,2,Comunicação,Retorno,q_channels
survey-demo,B0458,NPS,2,Comunicação,Retorno,q_resolution
survey-demo,B0458,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B0459,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0459,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B0460,NPS,9,Atendimento,Demora,q_channels
survey-demo,B0460,NPS,9,Atendimento,Demora,q_resolution
survey-demo,B0460,NPS,9,Atendimento,Demora,q_wait
survey-demo,B0461,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0461,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B0462,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0462,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0462,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0462,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0462,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B0462,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B0463,NPS,8,Atendimento,Demora,q_channels
survey-demo,B0463,NPS,8,Atendimento,Demora,q_resolution
survey-demo,B0463,NPS,8,Atendimento,Demora,q_wait
survey-demo,B0464,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0465,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0465,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B0465,CSAT,2,Processo,Agendamento,q_wait
survey-demo,B0466,NPS,2,Atendimento,Demora,
survey-demo,B0466,NPS,2,Comunicação,Retorno,
survey-demo,B0467,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B0467,NPS,0,Atendimento,Demora,q_wait
survey-demo,B0467,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B0467,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B0468,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B0468,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0468,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B0468,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0469,NPS,6,Atendimento,Demora,q_channels
survey-demo,B0469,NPS,6,Atendimento,Demora,q_resolution
survey-demo,B0469,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0469,NPS,6,Comunicação,Retorno,q_channels
survey-demo,B0469,NPS,6,Comunicação,Retorno,q_resolution
survey-demo,B0469,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B0469,NPS,6,Processo,Agendamento,q_channels
survey-demo,B0469,NPS,6,Processo,Agendamento,q_resolution
survey-demo,B0469,NPS,6,Processo,Agendamento,q_wait
survey-demo,B0470,NPS,9,Atendimento,Demora,
survey-demo,B0470,NPS,9,Comunicação,Retorno,
survey-demo,B0471,CSAT,2,Atendimento,Cordialidade,
survey-demo,B0471,CSAT,2,Atendimento,Demora,
survey-demo,B0471,CSAT,2,Comunicação,Retorno,
survey-demo,B0471,CSAT,2,Processo,Agendamento,
survey-demo,B0472,NPS,10,,,q_wait
survey-demo,B0473,NPS,8,Atendimento,Demora,
survey-demo,B0473,NPS,8,Comunicação,Retorno,
survey-demo,B0474,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B0475,NPS,1,Atendimento,Cordialidade,q_channels
survey-demo,B0475,NPS,1,Atendimento,Cordialidade,q_resolution
survey-demo,B0475,NPS,1,Atendimento,Cordialidade,q_wait
survey-demo,B0475,NPS,1,Atendimento,Demora,q_channels
survey-demo,B0475,NPS,1,Atendimento,Demora,q_resolution
survey-demo,B0475,NPS,1,Atendimento,Demora,q_wait
survey-demo,B0475,NPS,1,Comunicação,Retorno,q_channels
survey-demo,B0475,NPS,1,Comunicação,Retorno,q_resolution
survey-demo,B0475,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B0475,NPS,1,Processo,Agendamento,q_channels
survey-demo,B0475,NPS,1,Processo,Agendamento,q_resolution
survey-demo,B0475,NPS,1,Processo,Agendamento,q_wait
survey-demo,B0476,NPS,9,,,
survey-demo,B0477,CSAT,2,Atendimento,Cordialidade,
survey-demo,B0477,CSAT,2,Atendimento,Demora,
survey-demo,B0477,CSAT,2,Comunicação,Retorno,
survey-demo,B0477,CSAT,2,Processo,Agendamento,
survey-demo,B0478,NPS,6,Atendimento,Cordialidade,
survey-demo,B0478,NPS,6,Atendimento,Demora,
survey-demo,B0478,NPS,6,Comunicação,Retorno,
survey-demo,B0478,NPS,6,Processo,Agendamento,
survey-demo,B0479,NPS,3,Atendimento,Demora,q_resolution
survey-demo,B0479,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0479,NPS,3,Comunicação,Retorno,q_resolution
survey-demo,B0479,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B0479,NPS,3,Processo,Agendamento,q_resolution
survey-demo,B0479,NPS,3,Processo,Agendamento,q_wait
survey-demo,B0480,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B0481,NPS,6,Atendimento,Cordialidade,
survey-demo,B0481,NPS,6,Atendimento,Demora,
survey-demo,B0481,NPS,6,Comunicação,Retorno,
survey-demo,B0481,NPS,6,Processo,Agendamento,
survey-demo,B0482,NPS,2,Atendimento,Demora,q_channels
survey-demo,B0482,NPS,2,Atendimento,Demora,q_resolution
survey-demo,B0482,NPS,2,Atendimento,Demora,q_wait
survey-demo,B0482,NPS,2,Comunicação,Retorno,q_channels
survey-demo,B0482,NPS,2,Comunicação,Retorno,q_resolution
survey-demo,B0482,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B0482,NPS,2,Processo,Agendamento,q_channels
survey-demo,B0482,NPS,2,Processo,Agendamento,q_resolution
survey-demo,B0482,NPS,2,Processo,Agendamento,q_wait
survey-demo,B0483,CSAT,5,Atendimento,Demora,q_resolution
survey-demo,B0483,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B0483,CSAT,5,Comunicação,Retorno,q_resolution
survey-demo,B0483,CSAT,5,Comunicação,Retorno,q_wait
survey-demo,B0484,NPS,0,Atendimento,Cordialidade,q_wait
survey-demo,B0484,NPS,0,Atendimento,Demora,q_wait
survey-demo,B0484,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B0484,NPS,0,Processo,Agendamento,q_wait
survey-demo,B0485,NPS,10,,,q_wait
survey-demo,B0486,CSAT,1,Atendimento,Demora,
survey-demo,B0486,CSAT,1,Comunicação,Retorno,
survey-demo,B0486,CSAT,1,Processo,Agendamento,
survey-demo,B0487,NPS,0,Atendimento,Cordialidade,q_resolution
survey-demo,B0487,NPS,0,Atendimento,Cordialidade,q_wait
survey-demo,B0487,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B0487,NPS,0,Atendimento,Demora,q_wait
survey-demo,B0487,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B0487,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B0487,NPS,0,Processo,Agendamento,q_resolution
survey-demo,B0487,NPS,0,Processo,Agendamento,q_wait
survey-demo,B0488,NPS,8,,,q_wait
survey-demo,B0489,CSAT,5,,,q_channels
survey-demo,B0489,CSAT,5,,,q_resolution
survey-demo,B0489,CSAT,5,,,q_wait
survey-demo,B0490,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0490,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B0491,NPS,7,Atendimento,Demora,q_wait
survey-demo,B0492,CSAT,5,Atendimento,Demora,
survey-demo,B0493,NPS,10,Atendimento,Demora,q_wait
survey-demo,B0494,NPS,5,Atendimento,Demora,q_wait
survey-demo,B0494,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B0494,NPS,5,Processo,Agendamento,q_wait
survey-demo,B0495,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B0495,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0495,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B0495,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0495,CSAT,1,Processo,Agendamento,q_resolution
survey-demo,B0495,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B0496,NPS,10,Atendimento,Demora,q_wait
survey-demo,B0497,NPS,3,Atendimento,Demora,q_channels
survey-demo,B0497,NPS,3,Atendimento,Demora,q_resolution
survey-demo,B0497,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0497,NPS,3,Comunicação,Retorno,q_channels
survey-demo,B0497,NPS,3,Comunicação,Retorno,q_resolution
survey-demo,B0497,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B0497,NPS,3,Processo,Agendamento,q_channels
survey-demo,B0497,NPS,3,Processo,Agendamento,q_resolution
survey-demo,B0497,NPS,3,Processo,Agendamento,q_wait
survey-demo,B0498,CSAT,5,,,q_wait
survey-demo,B0499,NPS,10,Atendimento,Demora,q_channels
survey-demo,B0499,NPS,10,Atendimento,Demora,q_resolution
survey-demo,B0499,NPS,10,Atendimento,Demora,q_wait
survey-demo,B0499,NPS,10,Comunicação,Retorno,q_channels
survey-demo,B0499,NPS,10,Comunicação,Retorno,q_resolution
survey-demo,B0499,NPS,10,Comunicação,Retorno,q_wait
survey-demo,B0500,NPS,8,Atendimento,Demora,q_resolution
survey-demo,B0500,NPS,8,Atendimento,Demora,q_wait
survey-demo,B0501,CSAT,3,Atendimento,Cordialidade,q_channels
survey-demo,B0501,CSAT,3,Atendimento,Cordialidade,q_resolution
survey-demo,B0501,CSAT,3,Atendimento,Cordialidade,q_wait
survey-demo,B0501,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B0501,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0501,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0501,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B0501,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0501,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0501,CSAT,3,Processo,Agendamento,q_channels
survey-demo,B0501,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B0501,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B0502,NPS,5,Atendimento,Demora,q_resolution
survey-demo,B0502,NPS,5,Atendimento,Demora,q_wait
survey-demo,B0502,NPS,5,Comunicação,Retorno,q_resolution
survey-demo,B0502,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B0503,NPS,7,Atendimento,Demora,
survey-demo,B0503,NPS,7,Comunicação,Retorno,
survey-demo,B0504,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B0505,NPS,2,Atendimento,Demora,q_channels
survey-demo,B0505,NPS,2,Atendimento,Demora,q_resolution
survey-demo,B0505,NPS,2,Atendimento,Demora,q_wait
survey-demo,B0505,NPS,2,Comunicação,Retorno,q_channels
survey-demo,B0505,NPS,2,Comunicação,Retorno,q_resolution
survey-demo,B0505,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B0506,NPS,7,Atendimento,Demora,q_resolution
survey-demo,B0506,NPS,7,Atendimento,Demora,q_wait
survey-demo,B0506,NPS,7,Comunicação,Retorno,q_resolution
survey-demo,B0506,NPS,7,Comunicação,Retorno,q_wait
survey-demo,B0507,CSAT,4,Atendimento,Demora,
survey-demo,B0508,NPS,2,Atendimento,Cordialidade,q_wait
survey-demo,B0508,NPS,2,Atendimento,Demora,q_wait
survey-demo,B0508,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B0508,NPS,2,Processo,Agendamento,q_wait
survey-demo,B0509,NPS,10,Atendimento,Demora,
survey-demo,B0509,NPS,10,Comunicação,Retorno,
survey-demo,B0510,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B0510,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0510,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B0510,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0511,NPS,10,,,q_wait
survey-demo,B0512,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0513,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B0513,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0513,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0513,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B0513,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0513,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0513,CSAT,3,Processo,Agendamento,q_channels
survey-demo,B0513,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B0513,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B0514,NPS,10,,,q_channels
survey-demo,B0514,NPS,10,,,q_resolution
survey-demo,B0514,NPS,10,,,q_wait
survey-demo,B0515,NPS,8,Atendimento,Demora,q_resolution
survey-demo,B0515,NPS,8,Atendimento,Demora,q_wait
survey-demo,B0516,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B0516,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0516,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B0516,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0516,CSAT,1,Processo,Agendamento,q_resolution
survey-demo,B0516,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B0517,NPS,4,Atendimento,Demora,q_resolution
survey-demo,B0517,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0517,NPS,4,Comunicação,Retorno,q_resolution
survey-demo,B0517,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B0518,NPS,8,,,q_channels
survey-demo,B0518,NPS,8,,,q_resolution
survey-demo,B0518,NPS,8,,,q_wait
survey-demo,B0519,CSAT,4,Atendimento,Demora,q_wait
survey-demo,B0520,NPS,10,Atendimento,Demora,q_wait
survey-demo,B0521,NPS,0,Atendimento,Cordialidade,q_wait
survey-demo,B0521,NPS,0,Atendimento,Demora,q_wait
survey-demo,B0521,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B0521,NPS,0,Processo,Agendamento,q_wait
survey-demo,B0522,CSAT,2,Atendimento,Demora,q_channels
survey-demo,B0522,CSAT,2,Atendimento,Demora,q_resolution
survey-demo,B0522,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0522,CSAT,2,Comunicação,Retorno,q_channels
survey-demo,B0522,CSAT,2,Comunicação,Retorno,q_resolution
survey-demo,B0522,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B0522,CSAT,2,Processo,Agendamento,q_channels
survey-demo,B0522,CSAT,2,Processo,Agendamento,q_resolution
survey-demo,B0522,CSAT,2,Processo,Agendamento,q_wait
survey-demo,B0523,NPS,8,,,q_channels
survey-demo,B0523,NPS,8,,,q_resolution
survey-demo,B0523,NPS,8,,,q_wait
survey-demo,B0524,NPS,6,Atendimento,Demora,q_channels
survey-demo,B0524,NPS,6,Atendimento,Demora,q_resolution
survey-demo,B0524,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0524,NPS,6,Comunicação,Retorno,q_channels
survey-demo,B0524,NPS,6,Comunicação,Retorno,q_resolution
survey-demo,B0524,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B0524,NPS,6,Processo,Agendamento,q_channels
survey-demo,B0524,NPS,6,Processo,Agendamento,q_resolution
survey-demo,B0524,NPS,6,Processo,Agendamento,q_wait
survey-demo,B0525,CSAT,1,Atendimento,Demora,
survey-demo,B0525,CSAT,1,Comunicação,Retorno,
survey-demo,B0525,CSAT,1,Processo,Agendamento,
survey-demo,B0526,NPS,2,Atendimento,Demora,
survey-demo,B0526,NPS,2,Comunicação,Retorno,
survey-demo,B0527,NPS,8,Atendimento,Demora,q_resolution
survey-demo,B0527,NPS,8,Atendimento,Demora,q_wait
survey-demo,B0528,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0529,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0529,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B0529,NPS,3,Processo,Agendamento,q_wait
survey-demo,B0530,NPS,1,Atendimento,Demora,q_resolution
survey-demo,B0530,NPS,1,Atendimento,Demora,q_wait
survey-demo,B0530,NPS,1,Comunicação,Retorno,q_resolution
survey-demo,B0530,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B0531,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B0531,CSAT,5,Comunicação,Retorno,q_wait
survey-demo,B0532,NPS,5,Atendimento,Cordialidade,q_channels
survey-demo,B0532,NPS,5,Atendimento,Cordialidade,q_resolution
survey-demo,B0532,NPS,5,Atendimento,Cordialidade,q_wait
survey-demo,B0532,NPS,5,Atendimento,Demora,q_channels
survey-demo,B0532,NPS,5,Atendimento,Demora,q_resolution
survey-demo,B0532,NPS,5,Atendimento,Demora,q_wait
survey-demo,B0532,NPS,5,Comunicação,Retorno,q_channels
survey-demo,B0532,NPS,5,Comunicação,Retorno,q_resolution
survey-demo,B0532,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B0532,NPS,5,Processo,Agendamento,q_channels
survey-demo,B0532,NPS,5,Processo,Agendamento,q_resolution
survey-demo,B0532,NPS,5,Processo,Agendamento,q_wait
survey-demo,B0533,NPS,8,,,
